timestamp;process_stage;active_power_mw;reactive_power_mvar;power_factor;electrode_current_1_ka;electrode_current_2_ka;electrode_current_3_ka;arc_voltage_v;short_circuit_current_ka;electrode_impedance_1_mohm;electrode_impedance_2_mohm;electrode_impedance_3_mohm;harmonic_distortion_percent;flicker_severity;bath_temperature_c;roof_temperature_c;exhaust_gas_temp_c;cooling_water_temp_in_c;cooling_water_temp_out_c;refractory_wear_rate_mm_per_heat;heat_loss_through_walls_mw;carbon_content_percent;silicon_content_percent;manganese_content_percent;phosphorus_content_percent;sulfur_content_percent;oxygen_activity_ppm;nitrogen_content_ppm;hydrogen_content_ppm;aluminum_content_percent;offgas_flow_rate_knm3_per_h;co_content_percent;co2_content_percent;h2_content_percent;o2_content_percent;dust_content_g_per_m3;baghouse_differential_pressure_pa;slag_basicity;feo_content_in_slag_percent;mgo_content_in_slag_percent;slag_viscosity_pa_s;slag_temperature_c;slag_weight_tons;electrode_consumption_rate_kg_per_t;electrode_position_1_mm;electrode_position_2_mm;electrode_position_3_mm;furnace_pressure_pa;vibration_level_mm_per_s;specific_energy_consumption_kwh_per_t;oxygen_injection_rate_nm3_per_min;carbon_injection_rate_kg_per_min;lime_injection_rate_kg_per_min;scrap_to_hot_metal_ratio;arc_noise_level_db;frequency_spectrum_100hz_db;frequency_spectrum_1000hz_db;frequency_spectrum_5000hz_db;wall_refractory_thickness_mm;hearth_refractory_thickness_mm;heats_since_relining;expected_remaining_heats;efficiency_percent
2025-01-01 03:50:00;melting;96.03;40.1;0.877;37.61;44.6;36.28;371.9;109.4;2.723;3.417;3.472;7.92;5.24;1616.4;963.2;1516.9;26.6;48.3;0.813;11.35;0.032;0.203;0.255;0.0175;0.007;631.6;148.2;5.35;0.0213;150.6;63.1;14.4;7.1;0.54;18.08;1502.0;3.08;27.5;6.3;0.277;1569.2;55.6;0.76;969.0;613.0;855.0;-18.8;3.12;401.6;42.5;274.4;117.0;0.566;104.2;102.8;73.5;58.8;416.0;880.0;2653;552;60.0
2025-01-01 03:55:00;tapping;55.97;52.79;0.859;35.82;38.71;47.15;378.2;125.9;3.586;2.735;3.081;8.11;4.42;1602.9;905.1;1351.6;23.2;46.9;1.067;15.98;0.081;0.172;0.189;0.0197;0.012;597.5;99.3;3.76;0.0213;172.6;56.4;21.9;5.7;1.21;17.99;1225.0;2.31;23.5;8.6;0.284;1570.8;54.3;1.46;549.0;1027.0;950.0;-14.9;5.42;396.9;27.5;117.5;109.7;0.929;125.5;84.2;72.0;34.5;430.0;753.0;1282;640;63.0
2025-01-01 04:00:00;melting;81.43;44.77;0.866;52.99;42.96;43.7;444.8;119.5;2.971;3.661;3.045;11.32;3.86;1642.1;918.6;1564.8;24.6;47.4;0.82;15.66;0.099;0.154;0.382;0.0113;0.014;297.4;153.9;3.26;0.0121;183.0;63.0;14.9;6.0;1.23;17.87;927.0;2.44;31.9;8.2;0.366;1598.3;46.8;1.85;1076.0;914.0;810.0;-12.1;1.48;381.4;27.5;110.6;114.8;0.932;121.5;64.2;63.8;58.8;436.0;829.0;1835;368;68.04
2025-01-01 04:05:00;oxidation;85.94;45.19;0.953;49.44;44.74;48.31;395.7;117.1;2.74;3.066;2.41;10.64;4.15;1584.6;991.6;1374.0;20.2;52.7;0.927;17.11;0.029;0.142;0.403;0.0168;0.0066;447.8;80.0;4.72;0.0128;232.4;60.1;12.8;7.5;1.1;17.85;1301.0;1.99;26.2;6.0;0.268;1584.9;45.8;1.97;802.0;1177.0;942.0;-17.1;1.6;397.8;37.3;178.5;82.8;0.778;105.0;86.4;71.7;81.1;530.0;575.0;1703;493;60.0
2025-01-01 04:10:00;oxidation;84.15;43.71;0.88;55.8;43.67;38.11;410.7;124.1;3.37;2.963;3.045;12.23;2.85;1620.3;893.3;1452.0;23.1;47.8;0.487;14.91;0.049;0.2;0.246;0.0129;0.009;344.5;113.2;5.0;0.0224;185.9;67.9;17.6;8.0;0.8;22.6;1377.0;3.51;23.8;5.8;0.272;1589.6;42.1;2.02;965.0;951.0;766.0;-17.5;3.38;336.8;39.5;142.2;149.7;0.82;124.1;88.2;79.5;61.1;515.0;723.0;2112;900;71.25
2025-01-01 04:15:00;tapping;94.57;39.83;0.847;42.78;41.99;50.48;380.4;130.4;3.776;3.176;2.839;7.93;3.52;1603.1;894.6;1469.8;27.6;53.7;0.962;16.11;0.035;0.119;0.171;0.0073;0.0122;376.3;64.4;5.01;0.0445;183.5;68.0;13.9;7.3;0.87;17.44;964.0;2.57;7.1;9.0;0.298;1585.2;46.9;1.61;871.0;890.0;770.0;-15.2;4.95;336.3;33.5;238.8;83.8;0.769;118.9;76.9;69.3;57.9;353.0;499.0;1976;1065;60.0
2025-01-01 04:20:00;tapping;99.26;38.93;0.873;44.3;33.19;43.63;359.1;119.1;2.583;3.899;4.157;3.88;4.73;1617.4;615.9;1401.8;20.2;48.4;0.557;17.1;0.019;0.193;0.121;0.0071;0.0165;618.8;182.5;5.44;0.0281;189.6;71.0;14.4;10.7;1.16;20.08;1374.0;2.24;20.9;10.5;0.261;1632.4;36.5;1.95;887.0;735.0;1008.0;-11.6;2.93;326.8;40.6;182.2;141.6;0.885;116.2;124.5;65.7;79.3;472.0;789.0;1322;814;60.0
2025-01-01 04:25:00;melting;80.31;46.9;0.759;40.4;48.3;32.14;364.8;121.6;3.399;2.467;3.168;8.73;5.43;1620.9;792.8;1448.0;28.8;40.1;1.034;6.0;0.08;0.211;0.288;0.0171;0.0203;375.9;85.9;3.53;0.0312;141.5;59.1;15.7;7.6;0.6;20.57;1210.0;2.41;15.6;8.1;0.217;1560.4;52.7;1.67;853.0;747.0;938.0;-12.0;4.68;430.7;43.9;185.3;134.5;0.528;119.9;121.3;73.3;55.5;422.0;622.0;1203;963;60.0
2025-01-01 04:30:00;oxidation;105.43;33.52;0.885;39.51;42.05;34.29;363.1;135.1;2.73;3.07;3.375;6.96;4.35;1633.8;792.4;1400.4;26.4;47.6;0.747;15.06;0.036;0.202;0.322;0.0248;0.0107;363.1;79.8;5.43;0.0424;216.0;62.2;13.5;9.0;1.5;14.82;1064.0;2.96;20.2;7.1;0.26;1610.2;52.6;1.52;695.0;953.0;601.0;-16.4;4.86;344.5;34.5;151.7;131.7;0.757;102.6;114.7;80.1;72.4;424.0;751.0;2504;618;60.0
2025-01-01 04:35:00;reduction;76.68;41.32;0.796;42.53;41.48;40.06;391.9;119.3;3.286;3.305;2.814;8.9;2.89;1632.8;950.8;1277.5;23.6;54.2;1.14;17.75;0.062;0.017;0.27;0.0228;0.0141;490.6;86.0;5.96;0.0251;220.3;55.9;15.0;8.6;1.03;19.58;1078.0;2.44;16.8;8.1;0.219;1620.6;25.6;1.94;1122.0;1049.0;896.0;-20.6;3.0;378.4;26.4;134.3;112.8;0.732;103.4;100.3;68.8;58.2;444.0;559.0;2300;883;60.0
2025-01-01 04:40:00;charging;107.43;37.39;0.942;46.03;48.88;49.67;348.6;113.5;3.386;2.63;3.36;7.29;4.43;1637.8;806.8;1560.8;22.7;59.1;0.791;10.44;0.103;0.198;0.125;0.0129;0.0079;269.4;124.4;4.62;0.0182;153.2;67.7;21.3;2.9;0.71;18.61;990.0;3.6;22.3;11.0;0.234;1588.6;59.5;2.02;934.0;860.0;905.0;-17.3;4.48;322.2;48.2;116.7;98.1;0.816;117.4;86.6;90.8;63.8;497.0;378.0;263;791;75.85
2025-01-01 04:45:00;reduction;95.24;48.65;0.855;44.08;35.97;42.73;329.0;127.0;3.133;3.158;3.333;10.37;6.24;1603.2;1000.4;1543.1;26.1;46.8;0.618;14.17;0.1;0.115;0.205;0.0269;0.0043;505.1;140.6;3.76;0.0351;241.6;74.0;10.4;8.9;0.96;25.83;1055.0;2.68;18.2;4.5;0.377;1639.6;31.1;1.86;749.0;956.0;918.0;-19.0;3.28;447.7;31.8;229.9;96.3;0.566;108.9;102.9;48.8;61.6;294.0;514.0;528;1070;60.0
2025-01-01 04:50:00;melting;95.68;39.3;0.858;44.49;45.34;45.5;355.5;98.3;3.291;3.355;2.979;7.68;3.79;1611.9;859.2;1608.6;23.0;43.4;0.393;15.19;0.091;0.18;0.197;0.0158;0.0138;289.6;146.7;4.23;0.0191;196.0;57.0;13.8;10.1;1.08;15.5;1298.0;2.47;25.6;6.7;0.31;1580.7;48.2;1.83;1087.0;937.0;919.0;-14.9;3.5;388.0;30.9;169.5;115.6;0.938;121.7;82.5;74.0;83.3;576.0;641.0;559;672;68.32
2025-01-01 04:55:00;oxidation;85.59;52.46;0.803;50.42;44.76;44.4;365.6;109.2;2.69;3.229;3.167;9.54;4.47;1615.3;892.6;1536.1;24.8;48.0;0.804;11.22;0.071;0.093;0.209;0.0126;0.0108;329.4;116.7;5.43;0.0214;169.4;53.7;19.2;9.2;1.31;9.36;867.0;2.92;22.3;8.4;0.2;1564.2;56.4;1.7;716.0;792.0;963.0;-16.7;2.14;365.6;49.1;249.8;95.8;0.843;112.6;75.8;78.5;62.0;453.0;541.0;1325;1146;79.72
2025-01-01 05:00:00;tapping;80.99;37.19;0.964;49.97;41.21;47.37;315.1;152.6;3.241;2.736;3.209;5.75;2.5;1632.1;784.4;1640.5;23.6;46.5;0.771;15.78;0.099;0.131;0.384;0.0135;0.0128;561.8;119.0;4.17;0.0404;182.6;77.9;9.2;8.2;0.89;23.05;1211.0;3.07;29.3;10.1;0.195;1551.9;39.1;2.03;802.0;666.0;989.0;-18.2;4.05;408.3;45.1;175.2;80.4;0.829;107.1;105.3;77.6;88.6;453.0;637.0;2102;1000;68.27
2025-01-01 05:05:00;melting;75.45;41.89;0.905;48.18;46.98;49.22;322.3;123.6;2.82;3.448;3.331;8.7;4.48;1592.0;719.6;1090.1;19.4;46.4;0.697;16.42;0.026;0.134;0.461;0.0065;0.0138;295.9;137.4;5.49;0.0222;165.2;72.3;7.3;6.9;0.94;16.25;1335.0;1.91;30.6;9.1;0.207;1634.9;41.4;1.77;1071.0;812.0;1097.0;-18.9;4.96;399.8;36.1;129.2;129.8;0.897;125.2;87.9;59.5;57.8;499.0;563.0;424;688;60.0
2025-01-01 05:10:00;oxidation;85.74;46.95;0.886;37.55;47.38;51.71;341.1;151.6;2.538;3.54;3.801;8.39;3.16;1644.2;798.0;1517.4;23.7;45.8;1.081;10.42;0.059;0.205;0.233;0.0215;0.0171;628.5;72.6;6.5;0.0285;180.8;66.7;13.6;10.4;0.97;26.27;1245.0;2.34;15.6;8.1;0.257;1558.5;37.1;1.75;863.0;745.0;813.0;-16.2;5.26;310.9;49.2;222.0;127.7;0.768;117.4;74.2;82.8;55.1;377.0;589.0;676;1102;60.0
2025-01-01 05:15:00;oxidation;87.06;44.44;0.809;46.37;44.22;54.59;393.0;91.9;3.126;3.273;3.576;10.91;5.64;1648.5;776.0;1582.3;25.6;32.3;0.855;20.07;0.067;0.069;0.194;0.0143;0.0101;415.7;59.5;4.34;0.0379;209.2;70.7;14.4;6.2;1.16;13.34;1212.0;3.39;21.4;9.0;0.228;1564.4;28.7;2.31;803.0;811.0;737.0;-17.0;2.66;378.3;36.0;202.4;126.0;0.82;91.8;82.0;79.3;59.3;420.0;783.0;878;700;76.61
2025-01-01 05:20:00;tapping;91.45;52.77;0.864;43.46;40.84;39.68;322.3;100.4;3.562;3.608;3.057;4.77;3.59;1580.3;722.2;1347.5;28.7;44.8;0.931;16.29;0.107;0.176;0.262;0.0166;0.0171;605.8;168.2;2.81;0.0333;159.4;68.3;13.8;12.0;0.84;11.77;1359.0;2.98;18.8;9.1;0.292;1571.8;47.5;1.79;825.0;998.0;878.0;-14.8;5.65;376.0;27.5;199.9;125.2;0.632;119.7;76.7;83.3;84.6;375.0;599.0;2635;506;60.0
2025-01-01 05:25:00;oxidation;91.83;34.99;0.831;43.81;38.13;45.44;445.7;131.5;2.607;3.614;3.11;5.39;3.7;1652.6;700.3;1643.2;24.3;49.1;0.979;15.55;0.088;0.163;0.328;0.0209;0.0037;461.6;86.1;5.99;0.0238;165.1;87.1;11.4;5.5;1.46;18.01;1311.0;2.12;31.0;4.2;0.212;1557.8;42.8;1.47;909.0;787.0;633.0;-14.7;3.61;400.9;26.9;144.9;141.6;0.749;101.9;75.3;68.6;73.0;448.0;720.0;2122;402;60.0
2025-01-01 05:30:00;oxidation;79.24;44.87;0.85;49.59;50.78;56.42;374.5;154.7;3.314;2.557;3.042;8.17;3.42;1624.2;917.7;1366.4;25.2;58.9;0.658;13.84;0.097;0.223;0.318;0.0124;0.0085;628.1;80.7;5.03;0.0271;183.8;69.2;14.3;8.1;0.95;13.29;1261.0;2.35;29.6;4.7;0.265;1561.4;18.6;1.95;904.0;1158.0;926.0;-11.8;5.32;365.7;13.0;208.1;107.8;0.709;125.6;87.4;78.7;57.3;350.0;658.0;1275;385;74.76
2025-01-01 05:35:00;reduction;91.38;48.35;0.873;39.89;45.11;47.53;366.1;120.7;2.846;3.366;2.75;7.01;5.47;1640.0;816.5;1368.8;23.9;61.0;1.029;16.6;0.13;0.116;0.288;0.0083;0.0125;566.6;51.7;3.72;0.0285;190.6;50.2;13.1;6.3;1.15;13.81;1031.0;3.48;20.9;7.8;0.259;1535.1;45.3;1.88;1051.0;1096.0;985.0;-10.0;2.4;341.0;40.9;200.3;82.4;0.791;124.1;52.4;71.8;57.9;433.0;763.0;2382;413;60.0
2025-01-01 05:40:00;reduction;88.32;54.18;0.81;36.23;52.66;44.88;461.8;134.2;3.188;3.678;3.244;9.33;5.19;1625.8;968.5;1806.8;20.9;44.7;0.961;17.43;0.057;0.078;0.41;0.0168;0.0099;333.0;138.2;7.71;0.0246;186.0;51.0;18.7;11.8;2.04;19.64;1523.0;2.53;22.5;7.9;0.162;1593.4;39.9;1.55;792.0;694.0;879.0;-21.8;3.27;398.4;47.3;277.8;111.5;0.767;116.9;69.0;79.4;57.0;359.0;728.0;1569;272;68.14
2025-01-01 05:45:00;oxidation;92.43;31.83;0.795;46.46;48.03;42.09;365.4;102.9;3.409;3.394;3.237;2.37;3.05;1560.5;851.8;1483.2;25.6;50.5;0.712;13.73;0.107;0.078;0.307;0.0187;0.0019;486.0;83.9;4.75;0.0316;217.2;67.9;11.3;10.5;1.38;25.77;1240.0;2.87;22.1;3.4;0.44;1588.8;52.3;1.49;860.0;754.0;781.0;-23.3;1.44;366.9;44.7;212.0;100.1;0.532;121.0;85.9;65.1;83.2;342.0;797.0;1093;237;60.0
2025-01-01 05:50:00;tapping;91.59;37.78;0.9;38.18;48.91;43.22;335.6;102.2;4.038;2.446;3.103;7.94;3.39;1582.7;894.1;1627.5;21.4;44.4;1.03;11.82;0.095;0.167;0.199;0.0047;0.0072;384.8;137.9;5.11;0.0336;153.5;73.3;17.3;9.0;0.54;18.0;1044.0;3.11;23.1;3.3;0.261;1602.7;44.9;2.28;794.0;847.0;909.0;-16.9;4.09;307.1;29.0;147.9;112.2;0.735;102.3;78.1;80.5;60.3;423.0;752.0;1923;966;65.13
2025-01-01 05:55:00;reduction;84.1;50.41;0.871;47.8;46.37;50.02;472.9;103.9;3.588;2.96;3.005;7.01;1.82;1659.3;856.7;1500.2;23.3;47.9;1.121;11.83;0.116;0.139;0.336;0.0161;0.0139;560.6;114.8;3.98;0.0343;175.4;46.1;15.9;9.7;1.21;15.79;1305.0;2.89;7.9;4.7;0.189;1574.1;49.3;1.9;783.0;926.0;911.0;-14.1;3.86;351.4;37.4;211.2;161.7;0.725;104.6;92.5;89.3;73.1;537.0;687.0;2057;446;60.0
2025-01-01 06:00:00;melting;76.0;42.17;0.866;38.62;43.94;51.65;324.5;105.0;2.792;3.448;3.823;6.64;1.36;1621.1;807.4;1349.6;24.5;56.0;0.799;15.82;0.099;0.257;0.233;0.0044;0.0102;324.6;117.0;5.13;0.0145;180.2;70.8;9.8;6.9;1.59;16.2;1463.0;3.21;18.6;8.9;0.151;1579.6;32.5;2.37;849.0;622.0;887.0;-5.1;3.82;422.0;38.7;112.3;133.0;0.61;122.1;84.6;78.6;64.1;406.0;595.0;680;598;62.25
2025-01-01 06:05:00;reduction;109.07;45.19;0.887;42.05;45.97;45.95;372.9;133.9;3.776;3.223;3.065;7.33;4.77;1606.9;892.8;1361.0;27.9;50.9;0.492;15.56;0.079;0.18;0.291;0.0119;0.0081;387.6;128.6;4.65;0.0236;151.4;92.9;15.5;9.0;1.0;17.48;930.0;3.53;26.2;8.3;0.372;1599.8;55.0;1.55;914.0;651.0;571.0;-19.6;3.94;320.9;37.0;249.6;135.8;0.761;127.1;116.4;70.2;61.7;408.0;654.0;659;747;86.38
2025-01-01 06:10:00;charging;90.79;58.14;0.918;42.04;44.59;42.09;329.1;128.3;3.509;3.396;2.474;8.68;5.35;1622.2;921.0;1586.5;25.0;43.1;0.951;13.05;0.075;0.159;0.238;0.0241;0.0136;434.3;135.0;2.91;0.0233;194.5;56.6;18.6;5.1;1.46;11.93;1201.0;3.13;22.9;12.2;0.176;1587.6;44.3;1.09;891.0;910.0;652.0;-19.2;3.06;442.9;44.1;155.5;164.5;0.802;101.7;83.8;86.7;61.6;487.0;485.0;1655;1038;60.0
2025-01-01 06:15:00;tapping;78.23;38.5;0.939;45.15;43.33;40.07;363.8;111.4;2.73;3.983;3.252;8.45;3.17;1597.0;882.2;1796.4;26.8;45.6;0.778;18.38;0.11;0.155;0.334;0.0109;0.0087;557.5;111.9;6.12;0.0194;192.7;47.2;8.9;7.6;1.14;15.93;1822.0;1.97;25.1;7.7;0.178;1573.7;44.2;1.86;622.0;874.0;963.0;-10.7;4.95;417.3;13.7;205.2;112.9;0.917;132.8;81.1;87.8;64.7;480.0;630.0;1738;389;66.89
2025-01-01 06:20:00;oxidation;78.56;45.04;0.857;52.63;43.54;41.57;320.3;135.3;3.302;3.344;3.053;6.19;4.12;1616.3;810.8;1323.4;20.4;55.1;1.102;16.42;0.052;0.17;0.383;0.0134;0.018;510.8;71.5;5.79;0.0286;176.2;36.5;12.5;11.8;1.4;21.34;1195.0;2.15;19.4;7.8;0.348;1588.9;43.8;1.24;834.0;913.0;913.0;-13.8;2.75;426.8;30.3;178.1;102.3;0.785;102.5;103.0;78.3;80.3;492.0;864.0;1643;487;60.0
2025-01-01 06:25:00;tapping;87.73;51.88;0.88;36.36;43.47;51.86;379.7;125.0;3.77;2.711;2.813;5.14;4.46;1660.3;745.5;1648.9;25.4;48.9;0.746;14.15;0.075;0.145;0.35;0.0134;0.0093;544.0;113.6;3.88;0.0369;181.5;60.6;14.4;8.9;1.25;17.81;1332.0;2.48;28.0;6.5;0.379;1618.7;47.4;2.07;564.0;1042.0;1102.0;-12.9;1.56;378.5;24.6;186.8;122.4;0.917;96.5;79.5;87.4;65.1;530.0;744.0;2100;255;79.94
2025-01-01 06:30:00;melting;90.46;37.98;0.845;48.19;47.97;42.79;384.9;133.5;3.464;3.608;3.302;8.96;2.76;1637.5;935.0;1375.3;19.9;48.3;0.944;13.23;0.122;0.144;0.332;0.0094;0.014;452.8;84.1;5.82;0.0174;183.8;63.6;12.8;4.8;0.98;17.82;1412.0;2.48;17.2;7.6;0.217;1622.3;40.0;2.15;953.0;887.0;934.0;-16.0;3.37;412.9;43.9;148.7;113.5;0.765;94.5;82.0;85.2;73.8;515.0;693.0;2192;865;60.0
2025-01-01 06:35:00;tapping;84.22;37.32;0.871;37.04;43.4;37.28;361.0;133.3;3.895;3.762;3.225;6.33;4.18;1660.4;908.4;1318.8;30.8;47.6;0.57;10.13;0.104;0.156;0.251;0.0193;0.0051;502.7;107.4;4.64;0.0242;167.9;65.3;15.9;11.2;0.88;19.21;1150.0;2.96;26.4;9.2;0.274;1596.1;44.4;1.52;998.0;662.0;996.0;-6.1;3.98;363.1;26.1;141.0;99.2;0.678;116.8;74.9;57.5;59.3;352.0;506.0;1368;1183;60.0
2025-01-01 06:40:00;reduction;86.56;45.67;0.863;46.17;42.76;33.2;391.3;150.3;3.038;2.977;2.58;7.38;3.92;1648.4;1018.7;1445.6;28.3;48.0;1.083;14.24;0.062;0.186;0.222;0.011;0.0148;436.6;149.0;3.33;0.0354;146.0;42.0;12.1;7.9;1.41;18.06;1028.0;2.71;15.8;7.7;0.285;1533.0;40.5;1.77;545.0;841.0;528.0;-8.6;4.35;319.4;46.0;139.0;98.3;0.856;121.0;65.6;71.6;56.3;421.0;741.0;2790;755;69.49
2025-01-01 06:45:00;charging;68.99;50.29;0.838;40.03;47.82;43.45;352.6;121.1;3.809;3.117;3.888;10.6;3.42;1603.4;898.5;1444.1;21.0;49.6;0.886;15.52;0.074;0.134;0.179;0.0115;0.0159;508.5;181.9;3.75;0.0266;219.1;50.8;13.7;8.1;1.3;12.33;1006.0;2.21;20.4;9.0;0.192;1572.9;29.7;1.87;670.0;879.0;771.0;-23.8;2.5;416.7;38.8;93.4;139.4;0.717;132.7;79.4;43.1;51.6;408.0;641.0;2693;540;66.63
2025-01-01 06:50:00;reduction;74.19;51.97;0.852;50.52;35.14;51.06;373.9;121.2;3.635;4.173;3.498;9.55;5.22;1615.0;875.8;1499.2;23.8;52.8;0.816;12.84;0.053;0.231;0.329;0.0095;0.0128;486.6;91.7;6.34;0.0279;185.0;58.2;15.8;7.0;1.31;18.29;923.0;2.84;13.2;6.9;0.243;1590.5;52.4;2.38;812.0;880.0;931.0;-13.2;2.53;377.5;38.8;112.6;86.3;0.701;119.3;103.9;75.2;67.1;287.0;528.0;1887;284;63.54
2025-01-01 06:55:00;reduction;76.51;41.65;0.885;42.03;43.51;48.53;381.0;107.8;2.99;2.989;3.28;5.95;3.6;1610.3;1134.2;1462.5;32.4;49.9;0.63;14.6;0.051;0.136;0.29;0.0213;0.0153;586.8;140.2;2.69;0.0348;147.5;70.3;16.4;10.5;0.91;17.04;1120.0;2.49;24.3;5.5;0.171;1589.5;52.1;2.4;985.0;1128.0;814.0;-20.5;1.69;417.3;34.7;160.3;141.9;0.689;107.1;91.6;49.9;77.7;185.0;566.0;1531;720;60.0
2025-01-01 07:00:00;charging;75.34;37.02;0.843;42.42;38.33;42.79;387.8;132.8;2.7;2.608;2.831;9.72;3.64;1595.9;744.5;1033.0;27.3;51.9;0.671;14.5;0.085;0.14;0.148;0.0045;0.0177;697.2;175.9;7.25;0.0182;173.3;81.0;14.8;11.0;1.92;10.84;841.0;3.37;26.3;10.3;0.369;1587.2;39.8;1.86;822.0;690.0;1062.0;-12.0;3.71;415.1;43.9;216.9;134.1;0.606;112.5;100.1;75.2;57.1;424.0;516.0;2597;495;60.0
2025-01-01 07:05:00;charging;83.81;38.29;0.881;38.44;44.4;47.05;314.9;122.8;3.532;3.273;3.653;11.77;5.1;1587.1;860.5;1559.2;20.6;48.6;0.678;20.37;0.071;0.123;0.365;0.0204;0.014;405.7;87.2;2.3;0.0209;174.1;81.9;17.8;8.8;1.82;8.23;1311.0;2.39;30.2;5.8;0.188;1592.3;43.4;1.93;849.0;807.0;933.0;-15.9;2.16;410.8;43.1;190.2;120.8;0.534;105.7;66.7;82.0;53.0;407.0;902.0;1705;672;60.0
2025-01-01 07:10:00;charging;77.3;48.79;0.931;45.51;46.44;46.77;366.0;122.2;3.033;3.423;3.23;6.01;4.61;1628.6;857.8;1539.9;18.4;52.4;0.759;10.56;0.14;0.209;0.076;0.0153;0.0161;653.5;102.1;4.45;0.0174;139.1;66.1;11.6;9.4;0.7;16.41;951.0;3.07;19.5;7.7;0.228;1572.3;45.6;0.86;870.0;989.0;866.0;-20.6;4.83;436.9;35.7;159.6;107.0;0.734;124.7;103.3;83.2;74.0;466.0;633.0;907;346;60.0
2025-01-01 07:15:00;melting;92.37;45.52;0.855;41.24;51.3;47.25;348.5;112.0;3.363;3.93;2.79;8.66;4.36;1588.9;625.0;1324.7;21.9;53.8;0.755;13.54;0.064;0.167;0.401;0.0252;0.011;451.4;135.5;4.41;0.0151;192.1;82.6;16.0;7.2;1.26;18.84;1333.0;3.05;28.1;12.6;0.119;1597.0;50.2;1.75;804.0;956.0;772.0;-22.7;2.74;300.1;29.0;171.0;121.2;0.653;127.2;89.1;70.5;54.7;563.0;617.0;1336;807;60.0
2025-01-01 07:20:00;tapping;93.67;43.68;0.903;43.06;46.61;39.96;380.0;124.7;3.342;3.677;2.613;7.12;3.79;1664.4;950.8;1306.7;20.8;47.3;0.803;21.49;0.059;0.098;0.32;0.0182;0.0079;558.5;65.8;4.88;0.0424;207.8;64.8;17.5;6.2;0.81;13.17;1203.0;2.39;21.4;6.3;0.217;1596.9;37.9;2.15;1129.0;844.0;880.0;-12.2;4.05;375.3;30.2;220.7;137.3;0.921;117.3;78.9;87.3;59.8;667.0;464.0;707;1070;64.1
2025-01-01 07:25:00;reduction;88.89;20.75;0.879;55.05;41.15;38.45;395.8;104.9;2.829;2.972;2.886;6.35;5.26;1670.0;880.8;1346.1;23.0;50.9;0.685;14.11;0.15;0.172;0.204;0.0067;0.0113;549.3;117.9;5.02;0.0091;190.0;64.5;15.2;6.7;1.48;13.03;1297.0;2.48;19.8;8.3;0.185;1586.3;28.5;2.02;1062.0;763.0;767.0;-11.1;4.19;390.8;36.6;133.6;127.0;0.759;123.9;85.3;77.0;47.5;488.0;528.0;1244;561;60.0
2025-01-01 07:30:00;oxidation;91.78;55.26;0.874;47.42;55.24;48.95;399.2;132.7;3.109;2.471;3.462;7.28;4.44;1597.5;675.1;1423.2;23.4;46.4;0.891;13.35;0.038;0.21;0.081;0.0068;0.0128;406.5;146.3;4.81;0.0357;244.9;78.9;13.6;9.7;1.52;17.08;999.0;3.61;26.0;4.7;0.123;1586.0;35.2;2.08;838.0;695.0;745.0;-20.5;3.91;344.5;37.0;136.1;172.0;0.714;106.0;90.5;72.3;71.4;419.0;664.0;1881;919;60.0
2025-01-01 07:35:00;oxidation;73.25;60.65;0.933;45.8;44.19;39.67;331.8;133.9;3.738;3.079;3.358;5.99;4.31;1570.9;942.6;1422.8;29.3;46.3;0.639;12.66;0.089;0.179;0.21;0.019;0.0112;478.8;38.6;3.47;0.0349;197.4;79.6;13.1;6.2;0.99;13.18;1308.0;2.83;21.8;8.6;0.226;1628.3;45.8;1.91;831.0;618.0;918.0;-14.6;0.82;384.1;33.8;194.9;94.8;0.828;120.2;67.6;73.0;69.9;480.0;615.0;187;969;65.94
2025-01-01 07:40:00;oxidation;90.72;37.65;0.903;40.8;44.87;44.72;395.0;95.5;2.886;3.572;3.108;9.56;3.77;1674.6;919.5;1511.8;24.7;50.7;0.968;8.4;0.08;0.148;0.068;0.0195;0.0134;507.5;110.2;4.13;0.0118;138.2;39.3;10.4;10.0;1.14;17.02;1319.0;2.8;23.5;7.5;0.313;1596.1;46.7;1.8;1048.0;708.0;940.0;-16.1;3.04;345.3;43.3;130.9;76.6;0.608;123.8;95.8;68.9;67.4;471.0;513.0;2506;822;67.68
2025-01-01 07:45:00;reduction;76.67;55.6;0.932;49.59;44.86;40.64;352.2;118.5;3.136;3.499;3.101;6.97;3.65;1586.4;784.8;1392.3;24.8;50.8;0.783;14.87;0.06;0.138;0.192;0.0241;0.0128;517.7;128.0;5.34;0.0278;141.3;57.8;12.9;10.6;1.19;17.84;1454.0;2.76;21.0;5.3;0.326;1618.1;55.9;1.34;779.0;749.0;830.0;-15.8;4.84;432.4;38.2;134.2;145.7;0.805;121.7;69.3;84.8;53.8;572.0;620.0;356;533;60.0
2025-01-01 07:50:00;oxidation;74.97;33.11;0.852;42.83;46.75;45.52;363.9;107.8;2.813;2.672;3.296;4.03;3.19;1593.7;743.5;1426.7;27.3;42.9;1.007;18.26;0.081;0.106;0.28;0.0195;0.0064;375.3;188.4;2.52;0.0175;238.8;46.7;16.4;9.2;1.54;11.25;1181.0;2.63;4.6;11.1;0.297;1620.1;41.4;1.69;1137.0;966.0;926.0;-14.8;3.18;443.4;35.4;184.6;152.7;0.9;116.4;108.9;112.0;35.9;548.0;467.0;1080;776;61.48
